Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,cp_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
BF,1,4204,24119,23,4300,5310,14172,21,58832,20882,23,23,23,316,-,4.1001ns,-,-,-,-,36,-,-
BF,1,4205,23838,22,4291,5112,14105,21,57578,20361,22,22,22,309,-,3.7344ns,-,-,-,-,51,-,-
BF,1,4206,24505,19,4510,5694,14076,21,57947,20800,21,21,21,204,-,4.0401ns,-,-,-,-,26,-,-
BF,1,4207,24138,18,4501,5502,13916,21,56601,20259,20,20,20,198,-,3.7544ns,-,-,-,-,45,-,-
BF,1,4208,23445,19,4284,5214,13795,16,54965,19587,19,19,19,136,-,3.6969ns,-,-,-,-,38,-,-
BF,1,4209,23411,20,4293,5214,13748,16,54888,19560,20,20,20,140,-,4.0769ns,-,-,-,-,46,-,-
BF,1,4210,23402,18,4284,5280,13722,16,54574,19466,18,18,18,100,-,3.6769ns,-,-,-,-,36,-,-
BF,1,4211,23387,18,4293,5304,13670,16,54487,19442,18,18,18,104,-,3.7219ns,-,-,-,-,36,-,-
BF,1,4212,23379,20,4276,5166,13784,16,54836,19556,20,20,20,137,-,3.6769ns,-,-,-,-,40,-,-
BF,1,4213,23367,21,4285,5166,13761,16,54815,19558,21,21,21,139,-,3.6969ns,-,-,-,-,49,-,-
BF,1,4214,23977,18,4393,5676,13784,16,55320,19806,19,19,19,108,-,3.6769ns,-,-,-,-,37,-,-
BF,1,4215,23983,18,4402,5700,13756,16,55323,19836,19,19,19,109,-,3.6719ns,-,-,-,-,37,-,-
BF,1,4216,23298,20,4280,5118,13756,16,54691,19483,20,20,20,128,-,3.6944ns,-,-,-,-,40,-,-
BF,1,4217,23581,24,4487,5100,13828,16,55454,19770,24,24,24,150,-,3.6894ns,-,-,-,-,36,-,-
BF,1,4218,23859,18,4280,5676,13774,16,55200,19734,19,19,19,113,-,3.6544ns,-,-,-,-,34,-,-
BF,1,4219,24122,21,4697,5484,13789,16,55950,20026,22,22,22,136,-,3.7644ns,-,-,-,-,29,-,-
BF,1,4220,23693,24,4494,5316,13696,16,55938,20036,24,24,24,171,-,4.4683ns,-,-,-,-,37,-,-
BF,1,4221,23580,25,4487,5100,13826,16,55462,19776,25,25,25,151,-,3.6894ns,-,-,-,-,38,-,-
BF,1,4222,24581,20,4813,5688,13890,16,57423,20331,22,22,22,174,-,4.5733ns,-,-,-,-,29,-,-
BF,1,4223,24201,21,4588,5496,13948,16,56281,20115,23,23,23,153,-,3.7644ns,-,-,-,-,30,-,-
BF,1,4224,23829,22,4289,5232,13998,21,57242,20280,22,22,22,289,-,3.6769ns,-,-,-,-,50,-,-
BF,1,4225,23809,23,4298,5232,13969,21,57182,20258,23,23,23,289,-,3.6969ns,-,-,-,-,69,-,-
BF,1,4226,23340,20,4180,5322,13688,21,54680,19528,20,20,20,129,-,3.6369ns,-,-,-,-,48,-,-
BF,1,4227,23390,20,4189,5352,13700,21,54702,19567,20,20,20,128,-,3.6769ns,-,-,-,-,48,-,-
BF,1,4228,23826,23,4281,5184,14048,21,57256,20274,23,23,23,292,-,3.6769ns,-,-,-,-,51,-,-
BF,1,4229,23807,24,4290,5184,14019,21,57221,20271,24,24,24,293,-,3.7169ns,-,-,-,-,72,-,-
BF,1,4230,23813,20,4398,5502,13749,21,55479,19870,21,21,21,143,-,3.6569ns,-,-,-,-,49,-,-
BF,1,4231,23811,20,4407,5508,13730,21,55456,19868,21,21,21,145,-,3.6969ns,-,-,-,-,49,-,-
BF,1,4232,23839,23,4285,5130,14117,21,57428,20325,23,23,23,286,-,3.6544ns,-,-,-,-,51,-,-
BF,1,4233,23790,24,4274,5088,14123,21,57321,20293,24,24,24,284,-,3.7344ns,-,-,-,-,68,-,-
BF,1,4234,23891,20,4285,5676,13761,21,55565,19896,21,21,21,148,-,3.6144ns,-,-,-,-,46,-,-
BF,1,4235,23994,21,4593,5484,13743,21,55936,20078,22,22,22,153,-,3.7144ns,-,-,-,-,62,-,-
BF,1,4236,24091,26,4283,5310,14187,21,58599,20849,26,26,26,290,-,4.1001ns,-,-,-,-,55,-,-
BF,1,4237,23789,25,4274,5088,14121,21,57338,20305,25,25,25,285,-,3.7344ns,-,-,-,-,70,-,-
BF,1,4238,24420,22,4493,5694,14034,21,57525,20682,24,24,24,178,-,4.0401ns,-,-,-,-,45,-,-
BF,1,4239,24269,21,4484,5688,13904,21,56471,20275,23,23,23,172,-,3.7144ns,-,-,-,-,64,-,-
BF,1,4240,23982,23,4306,5226,14099,21,57991,20525,23,23,23,330,-,3.7169ns,-,-,-,-,45,-,-
BF,1,4241,23973,24,4315,5232,14070,21,57976,20529,24,24,24,335,-,3.6969ns,-,-,-,-,64,-,-
BF,1,4242,23439,21,4197,5346,13706,21,55149,19681,21,21,21,169,-,3.6969ns,-,-,-,-,43,-,-
BF,1,4243,23471,21,4206,5352,13723,21,55168,19715,21,21,21,169,-,3.7369ns,-,-,-,-,43,-,-
BF,1,4244,23977,24,4298,5178,14146,21,58018,20527,24,24,24,334,-,3.6769ns,-,-,-,-,46,-,-
BF,1,4245,23966,25,4307,5178,14121,21,58013,20537,25,25,25,339,-,3.7169ns,-,-,-,-,67,-,-
BF,1,4246,23916,21,4415,5526,13772,21,55961,20032,22,22,22,182,-,3.6969ns,-,-,-,-,44,-,-
BF,1,4247,23905,21,4424,5526,13749,21,55927,20027,22,22,22,185,-,3.7369ns,-,-,-,-,44,-,-
BF,1,4248,23916,24,4302,5130,14136,21,57968,20508,24,24,24,327,-,3.6544ns,-,-,-,-,46,-,-
BF,1,4249,23963,25,4291,5106,14220,21,58089,20551,25,25,25,325,-,3.7394ns,-,-,-,-,63,-,-
BF,1,4250,24066,21,4302,5694,13861,21,56342,20161,22,22,22,188,-,3.6544ns,-,-,-,-,41,-,-
BF,1,4251,24090,22,4610,5502,13762,21,56412,20238,23,23,23,195,-,3.7144ns,-,-,-,-,57,-,-
BF,1,4252,24267,27,4300,5328,14288,21,59379,21112,27,27,27,330,-,4.1051ns,-,-,-,-,50,-,-
BF,1,4253,23965,26,4291,5106,14220,21,58109,20569,26,26,26,327,-,3.7394ns,-,-,-,-,65,-,-
BF,1,4254,24605,23,4510,5718,14138,21,58320,20953,25,25,25,218,-,4.0401ns,-,-,-,-,40,-,-
BF,1,4255,24397,22,4501,5706,13956,21,57012,20437,24,24,24,213,-,3.7144ns,-,-,-,-,59,-,-
BF,1,4256,23772,22,4273,5226,13995,21,56869,20168,22,22,22,257,-,3.6769ns,-,-,-,-,34,-,-
BF,1,4257,23764,23,4282,5232,13970,21,56844,20162,23,23,23,259,-,3.6969ns,-,-,-,-,53,-,-
BF,1,4258,23229,20,4164,5304,13640,21,54198,19382,20,20,20,100,-,3.6369ns,-,-,-,-,32,-,-
BF,1,4259,23294,20,4173,5352,13649,21,54224,19427,20,20,20,99,-,3.6769ns,-,-,-,-,32,-,-
BF,1,4260,23769,23,4265,5178,14045,21,56886,20165,23,23,23,260,-,3.6769ns,-,-,-,-,35,-,-
BF,1,4261,23755,24,4274,5178,14016,21,56875,20176,24,24,24,266,-,3.7169ns,-,-,-,-,56,-,-
BF,1,4262,23928,20,4382,5676,13735,21,55260,19831,21,21,21,114,-,3.6569ns,-,-,-,-,33,-,-
BF,1,4263,23715,20,4391,5508,13679,21,54982,19735,21,21,21,116,-,3.6969ns,-,-,-,-,33,-,-
BF,1,4264,23742,23,4269,5130,14067,21,56941,20184,23,23,23,255,-,3.6544ns,-,-,-,-,35,-,-
BF,1,4265,23703,24,4258,5094,14076,21,56842,20160,24,24,24,254,-,3.7344ns,-,-,-,-,52,-,-
BF,1,4266,23795,20,4269,5676,13711,21,55087,19764,21,21,21,118,-,3.6144ns,-,-,-,-,30,-,-
BF,1,4267,23905,21,4577,5490,13694,21,55467,19953,22,22,22,123,-,3.7144ns,-,-,-,-,46,-,-
BF,1,4268,23989,26,4267,5310,14133,21,58098,20705,26,26,26,258,-,4.1001ns,-,-,-,-,39,-,-
BF,1,4269,23702,25,4258,5094,14074,21,56859,20172,25,25,25,255,-,3.7344ns,-,-,-,-,54,-,-
BF,1,4270,24317,22,4477,5694,13980,21,57019,20535,24,24,24,145,-,4.0401ns,-,-,-,-,29,-,-
BF,1,4271,23953,21,4468,5502,13821,21,55711,20019,23,23,23,141,-,3.7144ns,-,-,-,-,48,-,-
BF,1,4272,23762,19,4273,5226,13992,16,56810,20129,19,19,19,255,-,3.6969ns,-,-,-,-,38,-,-
BF,1,4273,23755,20,4282,5232,13967,16,56799,20132,20,20,20,258,-,3.6969ns,-,-,-,-,46,-,-
BF,1,4274,23220,18,4164,5304,13644,16,54171,19362,18,18,18,92,-,3.6769ns,-,-,-,-,36,-,-
BF,1,4275,23283,18,4173,5352,13651,16,54193,19404,18,18,18,91,-,3.6769ns,-,-,-,-,36,-,-
BF,1,4276,23760,20,4265,5178,14043,16,56832,20126,20,20,20,258,-,3.6769ns,-,-,-,-,40,-,-
BF,1,4277,23747,21,4274,5178,14014,16,56816,20139,21,21,21,265,-,3.6969ns,-,-,-,-,49,-,-
BF,1,4278,23914,18,4382,5676,13735,16,55211,19794,19,19,19,105,-,3.6769ns,-,-,-,-,37,-,-
BF,1,4279,23699,18,4391,5508,13678,16,54929,19695,19,19,19,106,-,3.6769ns,-,-,-,-,37,-,-
BF,1,4280,23733,20,4269,5130,14072,16,56873,20136,20,20,20,246,-,3.6544ns,-,-,-,-,40,-,-
BF,1,4281,20423,22,4701,5094,10335,16,47106,17372,22,22,22,277,-,3.0719ns,-,-,-,-,46,-,-
BF,1,4282,23844,18,4269,5676,13777,16,55194,19791,19,19,19,106,-,3.6544ns,-,-,-,-,34,-,-
BF,1,4283,20714,19,4813,5682,10057,16,45445,16979,20,20,20,146,-,3.0669ns,-,-,-,-,37,-,-
BF,1,4284,23973,24,4267,5310,14132,16,58021,20642,24,24,24,248,-,3.9333ns,-,-,-,-,36,-,-
BF,1,4285,20426,23,4701,5094,10337,16,47133,17388,23,23,23,278,-,3.0719ns,-,-,-,-,49,-,-
BF,1,4286,24308,20,4477,5694,13978,16,56978,20468,22,22,22,143,-,3.8383ns,-,-,-,-,29,-,-
BF,1,4287,20823,19,4704,5694,10247,16,45878,17087,21,21,21,162,-,3.0669ns,-,-,-,-,39,-,-
BF,1,4288,23344,33,4178,5310,13644,32,54633,19571,33,33,33,180,-,3.7169ns,-,-,-,-,52,-,-
BF,1,4289,23371,33,4187,5334,13636,32,54599,19588,33,33,33,182,-,3.7119ns,-,-,-,-,59,-,-
BF,1,4290,23344,33,4178,5310,13644,32,54633,19571,33,33,33,180,-,3.7169ns,-,-,-,-,41,-,-
BF,1,4291,23373,33,4187,5334,13638,32,54606,19591,33,33,33,182,-,3.7119ns,-,-,-,-,41,-,-
BF,1,4292,24019,33,4396,5682,13719,32,55616,20008,34,34,34,190,-,3.7169ns,-,-,-,-,53,-,-
BF,1,4293,24013,33,4405,5700,13684,32,55590,20027,34,34,34,192,-,3.7119ns,-,-,-,-,61,-,-
BF,1,4294,24019,33,4396,5682,13719,32,55616,20008,34,34,34,190,-,3.7169ns,-,-,-,-,41,-,-
BF,1,4295,24015,33,4405,5700,13686,32,55597,20030,34,34,34,192,-,3.7119ns,-,-,-,-,41,-,-
BF,1,4296,23956,33,4283,5676,13768,32,55641,19992,34,34,34,197,-,3.6944ns,-,-,-,-,41,-,-
BF,1,4297,24186,34,4700,5484,13760,32,56384,20337,35,35,35,210,-,3.7144ns,-,-,-,-,53,-,-
BF,1,4298,23956,33,4283,5676,13768,32,55641,19992,34,34,34,197,-,3.6944ns,-,-,-,-,41,-,-
BF,1,4299,24186,34,4700,5484,13760,32,56384,20337,35,35,35,210,-,3.7144ns,-,-,-,-,53,-,-
BF,1,4300,24869,35,4491,5694,14415,32,58097,20794,37,37,37,237,-,3.6644ns,-,-,-,-,49,-,-
BF,1,4301,24264,34,4591,5496,13917,32,56691,20404,36,36,36,228,-,3.7144ns,-,-,-,-,54,-,-
BF,1,4302,24869,35,4491,5694,14415,32,58097,20794,37,37,37,237,-,3.6644ns,-,-,-,-,49,-,-
BF,1,4303,24264,34,4591,5496,13917,32,56691,20404,36,36,36,228,-,3.7144ns,-,-,-,-,54,-,-
BF,1,4304,23577,35,4284,5220,13806,30,55554,19912,35,35,35,237,-,3.6569ns,-,-,-,-,44,-,-
BF,1,4305,23560,36,4293,5220,13773,30,55547,19933,36,36,36,244,-,4.0769ns,-,-,-,-,69,-,-
BF,1,4306,23387,33,4175,5310,13685,30,54777,19569,33,33,33,187,-,3.7169ns,-,-,-,-,31,-,-
BF,1,4307,23413,33,4184,5334,13676,30,54766,19590,33,33,33,189,-,3.7119ns,-,-,-,-,31,-,-
BF,1,4308,23550,36,4276,5172,13834,30,55559,19907,36,36,36,238,-,3.6769ns,-,-,-,-,45,-,-
BF,1,4309,23539,37,4285,5172,13807,30,55561,19928,37,37,37,245,-,3.6969ns,-,-,-,-,73,-,-
BF,1,4310,24133,33,4393,5682,13832,30,55969,20062,34,34,34,196,-,3.7169ns,-,-,-,-,31,-,-
BF,1,4311,24134,33,4402,5700,13804,30,55968,20089,34,34,34,198,-,3.7119ns,-,-,-,-,31,-,-
BF,1,4312,23458,36,4280,5124,13788,30,55397,19860,36,36,36,236,-,3.6544ns,-,-,-,-,31,-,-
BF,1,4313,23707,37,4487,5106,13842,30,56074,20139,37,37,37,242,-,3.7044ns,-,-,-,-,47,-,-
BF,1,4314,23999,33,4280,5676,13808,30,55795,20041,34,34,34,205,-,3.6944ns,-,-,-,-,31,-,-
BF,1,4315,24244,34,4697,5484,13815,30,56573,20345,35,35,35,218,-,3.7144ns,-,-,-,-,43,-,-
BF,1,4316,24180,39,4278,5322,14296,30,57117,20383,39,39,39,254,-,3.5944ns,-,-,-,-,50,-,-
BF,1,4317,23705,38,4487,5106,13838,30,56084,20146,38,38,38,244,-,3.7244ns,-,-,-,-,48,-,-
BF,1,4318,24927,35,4488,5694,14469,30,58310,20840,37,37,37,246,-,3.6644ns,-,-,-,-,39,-,-
BF,1,4319,24323,34,4588,5496,13973,30,56877,20409,36,36,36,236,-,3.7144ns,-,-,-,-,44,-,-
BF,1,4320,23944,35,4273,5256,14045,21,57537,20376,35,35,35,349,-,3.6569ns,-,-,-,-,38,-,-
BF,1,4321,23944,36,4282,5262,14023,21,57554,20407,36,36,36,356,-,3.6969ns,-,-,-,-,63,-,-
BF,1,4322,23419,33,4164,5334,13717,21,54899,19583,33,33,33,183,-,3.7169ns,-,-,-,-,25,-,-
BF,1,4323,23471,33,4173,5382,13713,21,54906,19614,33,33,33,182,-,3.7169ns,-,-,-,-,25,-,-
BF,1,4324,23970,36,4265,5256,14079,21,57604,20421,36,36,36,349,-,3.6769ns,-,-,-,-,39,-,-
BF,1,4325,23962,37,4274,5256,14055,21,57598,20443,37,37,37,356,-,3.6969ns,-,-,-,-,67,-,-
BF,1,4326,24110,33,4382,5682,13833,21,55990,20061,34,34,34,192,-,3.7169ns,-,-,-,-,25,-,-
BF,1,4327,24171,33,4391,5730,13839,21,56070,20100,34,34,34,190,-,3.7169ns,-,-,-,-,25,-,-
BF,1,4328,23749,36,4269,5160,13952,21,57183,20250,36,36,36,347,-,3.6344ns,-,-,-,-,25,-,-
BF,1,4329,23927,37,4258,5148,14153,21,57644,20410,37,37,37,347,-,3.7344ns,-,-,-,-,39,-,-
BF,1,4330,24008,33,4269,5682,13838,21,55892,20028,34,34,34,198,-,3.6944ns,-,-,-,-,25,-,-
BF,1,4331,24329,34,4577,5682,13837,21,56630,20330,35,35,35,212,-,3.6944ns,-,-,-,-,36,-,-
BF,1,4332,24223,39,4267,5340,14238,21,59001,21007,39,39,39,357,-,4.1001ns,-,-,-,-,43,-,-
BF,1,4333,23927,38,4258,5148,14151,21,57657,20412,38,38,38,349,-,3.7344ns,-,-,-,-,40,-,-
BF,1,4334,24549,35,4477,5694,14120,21,57972,20872,37,37,37,237,-,4.0401ns,-,-,-,-,33,-,-
BF,1,4335,24420,34,4468,5694,14005,21,56877,20365,36,36,36,232,-,3.6944ns,-,-,-,-,37,-,-
BF,1,4336,22641,30,4163,4824,13488,16,53539,19113,30,30,30,150,-,3.6769ns,-,-,-,-,41,-,-
BF,1,4337,22698,30,4172,4872,13489,16,53542,19149,30,30,30,149,-,3.6769ns,-,-,-,-,38,-,-
BF,1,4338,22641,30,4163,4824,13488,16,53539,19113,30,30,30,150,-,3.6769ns,-,-,-,-,21,-,-
BF,1,4339,22698,30,4172,4872,13489,16,53542,19149,30,30,30,149,-,3.6769ns,-,-,-,-,21,-,-
BF,1,4340,23161,30,4381,5004,13602,16,54437,19524,31,31,31,158,-,3.6769ns,-,-,-,-,43,-,-
BF,1,4341,23149,30,4390,5046,13541,16,54417,19510,31,31,31,156,-,3.6769ns,-,-,-,-,40,-,-
BF,1,4342,23161,30,4381,5004,13602,16,54437,19524,31,31,31,158,-,3.6769ns,-,-,-,-,22,-,-
BF,1,4343,23149,30,4390,5046,13541,16,54417,19510,31,31,31,156,-,3.6769ns,-,-,-,-,22,-,-
BF,1,4344,22962,30,4268,4998,13518,16,54168,19387,31,31,31,162,-,3.6494ns,-,-,-,-,30,-,-
BF,1,4345,20442,38,4919,5016,10228,16,46187,17318,39,39,39,263,-,3.1919ns,-,-,-,-,33,-,-
BF,1,4346,22962,30,4268,4998,13518,16,54168,19387,31,31,31,162,-,3.6494ns,-,-,-,-,30,-,-
BF,1,4347,20442,38,4919,5016,10228,16,46187,17318,39,39,39,263,-,3.1919ns,-,-,-,-,30,-,-
BF,1,4348,24405,37,4478,5214,14429,16,58898,20991,39,39,39,268,-,3.5276ns,-,-,-,-,34,-,-
BF,1,4349,20780,38,4810,5220,10454,16,46785,17485,40,40,40,280,-,3.1919ns,-,-,-,-,34,-,-
BF,1,4350,24405,37,4478,5214,14429,16,58898,20991,39,39,39,268,-,3.5276ns,-,-,-,-,28,-,-
BF,1,4351,20780,38,4810,5220,10454,16,46785,17485,40,40,40,280,-,3.1919ns,-,-,-,-,31,-,-
BF,1,4352,,,,,,,,,,,,,,,,,,,,,
BF,1,4353,36943,13,2415,5100,29343,16,93756,30195,13,13,13,69,-,3.8408ns,-,-,-,-,47,-,-
BF,1,4354,,,,,,,,,,,,,,,,,,,,,
BF,1,4355,36943,13,2415,5100,29343,16,93755,30195,13,13,13,69,-,3.8408ns,-,-,-,-,41,-,-
BF,1,4356,,,,,,,,,,,,,,,,,,,,,
BF,1,4357,37671,13,2633,5496,29445,16,94839,30645,14,14,14,81,-,3.8508ns,-,-,-,-,48,-,-
BF,1,4358,,,,,,,,,,,,,,,,,,,,,
BF,1,4359,37671,13,2633,5496,29445,16,94838,30645,14,14,14,81,-,3.8508ns,-,-,-,-,42,-,-
BF,1,4360,,,,,,,,,,,,,,,,,,,,,
BF,1,4361,37047,14,1807,5460,29632,16,94648,29920,15,15,15,132,-,5.664ns,-,-,-,-,41,-,-
BF,1,4362,,,,,,,,,,,,,,,,,,,,,
BF,1,4363,37047,14,1807,5460,29632,16,94648,29920,15,15,15,132,-,5.664ns,-,-,-,-,41,-,-
BF,1,4364,37017,14,1698,5472,29685,16,95567,30740,16,16,16,146,-,5.609ns,-,-,-,-,42,-,-
BF,1,4365,37124,14,1698,5472,29790,16,94863,29925,16,16,16,148,-,5.669ns,-,-,-,-,42,-,-
BF,1,4366,37017,14,1698,5472,29685,16,95567,30740,16,16,16,146,-,5.609ns,-,-,-,-,42,-,-
BF,1,4367,37124,14,1698,5472,29790,16,94863,29925,16,16,16,148,-,5.669ns,-,-,-,-,42,-,-
BF,1,4368,36302,16,2404,5184,28593,14,91746,29606,16,16,16,107,-,3.8108ns,-,-,-,-,41,-,-
BF,1,4369,37330,17,2404,5214,29588,14,94710,30571,17,17,17,110,-,3.8508ns,-,-,-,-,51,-,-
BF,1,4370,,,,,,,,,,,,,,,,,,,,,
BF,1,4371,36980,13,2412,5124,29361,14,93817,30259,13,13,13,69,-,3.8408ns,-,-,-,-,31,-,-
BF,1,4372,36275,17,2404,5142,28607,14,91777,29601,17,17,17,108,-,3.8108ns,-,-,-,-,43,-,-
BF,1,4373,37292,18,2404,5166,29597,14,94688,30541,18,18,18,111,-,3.8908ns,-,-,-,-,54,-,-
BF,1,4374,,,,,,,,,,,,,,,,,,,,,
BF,1,4375,37679,13,2630,5496,29457,14,94870,30695,14,14,14,82,-,3.8508ns,-,-,-,-,32,-,-
BF,1,4376,36126,17,2400,5082,28526,14,91521,29560,17,17,17,104,-,3.8108ns,-,-,-,-,43,-,-
BF,1,4377,36474,17,1485,5088,29738,14,94083,29657,17,17,17,149,-,5.564ns,-,-,-,-,34,-,-
BF,1,4378,,,,,,,,,,,,,,,,,,,,,
BF,1,4379,37053,14,1804,5460,29641,14,94685,29974,15,15,15,134,-,5.664ns,-,-,-,-,31,-,-
BF,1,4380,36373,18,1485,5088,29640,14,94854,30523,18,18,18,146,-,5.584ns,-,-,-,-,35,-,-
BF,1,4381,36480,18,1485,5088,29742,14,94106,29671,18,18,18,151,-,5.624ns,-,-,-,-,35,-,-
BF,1,4382,37018,14,1695,5472,29690,14,95597,30789,16,16,16,147,-,5.599ns,-,-,-,-,32,-,-
BF,1,4383,37130,14,1695,5472,29799,14,94896,29975,16,16,16,150,-,5.669ns,-,-,-,-,32,-,-
BF,1,4384,36672,16,2394,5196,28835,5,93949,30206,16,16,16,242,-,3.8108ns,-,-,-,-,35,-,-
BF,1,4385,37686,17,2394,5208,29832,5,96929,31179,17,17,17,247,-,3.8508ns,-,-,-,-,45,-,-
BF,1,4386,,,,,,,,,,,,,,,,,,,,,
BF,1,4387,36964,13,2402,5100,29370,5,94051,30324,13,13,13,87,-,3.8408ns,-,-,-,-,25,-,-
BF,1,4388,36654,17,2394,5154,28857,5,94015,30218,17,17,17,244,-,3.8108ns,-,-,-,-,37,-,-
BF,1,4389,37657,18,2394,5160,29850,5,96924,31151,18,18,18,248,-,3.8908ns,-,-,-,-,48,-,-
BF,1,4390,,,,,,,,,,,,,,,,,,,,,
BF,1,4391,37703,13,2620,5502,29477,5,95154,30781,14,14,14,99,-,3.8508ns,-,-,-,-,26,-,-
BF,1,4392,36468,17,2390,5106,28728,5,93624,30134,17,17,17,239,-,3.8108ns,-,-,-,-,37,-,-
BF,1,4393,36817,17,1475,5100,29955,5,96215,30220,17,17,17,282,-,5.684ns,-,-,-,-,28,-,-
BF,1,4394,,,,,,,,,,,,,,,,,,,,,
BF,1,4395,37080,14,1794,5466,29663,5,94976,30062,15,15,15,152,-,5.664ns,-,-,-,-,25,-,-
BF,1,4396,36719,18,1475,5100,29853,5,97098,31103,18,18,18,286,-,5.584ns,-,-,-,-,29,-,-
BF,1,4397,36820,18,1475,5100,29957,5,96234,30231,18,18,18,283,-,5.684ns,-,-,-,-,29,-,-
BF,1,4398,37045,14,1685,5478,29712,5,95884,30877,16,16,16,165,-,5.599ns,-,-,-,-,26,-,-
BF,1,4399,37157,14,1685,5478,29821,5,95187,30063,16,16,16,168,-,5.669ns,-,-,-,-,26,-,-
BF,1,4400,,,,,,,,,,,,,,,,,,,,,
BF,1,4401,36970,19,2400,5112,29376,0,93957,30323,19,19,19,82,-,3.8708ns,-,-,-,-,34,-,-
BF,1,4402,,,,,,,,,,,,,,,,,,,,,
BF,1,4403,36970,19,2400,5112,29376,0,93957,30323,19,19,19,82,-,3.8708ns,-,-,-,-,34,-,-
BF,1,4404,,,,,,,,,,,,,,,,,,,,,
BF,1,4405,37687,19,2618,5502,29473,0,95032,30772,20,20,20,94,-,3.8408ns,-,-,-,-,35,-,-
BF,1,4406,,,,,,,,,,,,,,,,,,,,,
BF,1,4407,37687,19,2618,5502,29473,0,95032,30772,20,20,20,94,-,3.8408ns,-,-,-,-,35,-,-
BF,1,4408,,,,,,,,,,,,,,,,,,,,,
BF,1,4409,37056,29,1792,5472,29617,0,94763,30118,30,30,30,175,-,5.564ns,-,-,-,-,36,-,-
BF,1,4410,,,,,,,,,,,,,,,,,,,,,
BF,1,4411,37056,29,1792,5472,29617,0,94763,30118,30,30,30,175,-,5.564ns,-,-,-,-,36,-,-
BF,1,4412,37544,29,1683,5484,30188,0,97151,31251,31,31,31,189,-,5.609ns,-,-,-,-,37,-,-
BF,1,4413,37134,29,1683,5484,29776,0,94970,30114,31,31,31,191,-,5.599ns,-,-,-,-,37,-,-
BF,1,4414,37544,29,1683,5484,30188,0,97151,31251,31,31,31,189,-,5.609ns,-,-,-,-,37,-,-
BF,1,4415,37134,29,1683,5484,29776,0,94970,30114,31,31,31,191,-,5.599ns,-,-,-,-,37,-,-
BF,1,4416,36329,17,2404,5184,28612,14,91906,29660,17,17,17,115,-,3.8108ns,-,-,-,-,52,-,-
BF,1,4417,37347,18,2404,5208,29603,14,94806,30590,18,18,18,118,-,3.9108ns,-,-,-,-,62,-,-
BF,1,4418,,,,,,,,,,,,,,,,,,,,,
BF,1,4419,36988,14,2412,5100,29386,14,93892,30252,14,14,14,76,-,3.8408ns,-,-,-,-,42,-,-
BF,1,4420,36270,18,2404,5136,28605,14,91790,29617,18,18,18,111,-,3.8108ns,-,-,-,-,54,-,-
BF,1,4421,37288,19,2404,5160,29596,14,94690,30547,19,19,19,114,-,3.9708ns,-,-,-,-,65,-,-
BF,1,4422,,,,,,,,,,,,,,,,,,,,,
BF,1,4423,37681,14,2630,5496,29457,14,94891,30710,15,15,15,84,-,3.8908ns,-,-,-,-,43,-,-
BF,1,4424,36151,18,2400,5082,28548,14,91584,29552,18,18,18,107,-,3.8108ns,-,-,-,-,54,-,-
BF,1,4425,36480,18,1485,5088,29741,14,94096,29630,18,18,18,152,-,5.644ns,-,-,-,-,45,-,-
BF,1,4426,,,,,,,,,,,,,,,,,,,,,
BF,1,4427,37071,15,1804,5460,29654,14,94737,29965,16,16,16,139,-,5.644ns,-,-,-,-,42,-,-
BF,1,4428,36347,19,1485,5082,29617,14,94787,30455,19,19,19,149,-,5.584ns,-,-,-,-,46,-,-
BF,1,4429,36479,19,1485,5088,29738,14,94097,29632,19,19,19,154,-,5.624ns,-,-,-,-,46,-,-
BF,1,4430,37037,15,1695,5472,29704,14,95646,30778,17,17,17,152,-,5.609ns,-,-,-,-,43,-,-
BF,1,4431,37149,15,1695,5472,29813,14,94948,29967,17,17,17,155,-,5.649ns,-,-,-,-,43,-,-
BF,1,4432,36290,17,2399,5184,28584,14,91797,29583,17,17,17,109,-,3.8108ns,-,-,-,-,42,-,-
BF,1,4433,37308,18,2399,5208,29575,14,94697,30513,18,18,18,112,-,3.9108ns,-,-,-,-,52,-,-
BF,1,4434,,,,,,,,,,,,,,,,,,,,,
BF,1,4435,36946,14,2407,5100,29354,14,93783,30180,14,14,14,71,-,3.8408ns,-,-,-,-,32,-,-
BF,1,4436,36241,18,2399,5136,28585,14,91715,29553,18,18,18,107,-,3.8108ns,-,-,-,-,44,-,-
BF,1,4437,37259,19,2399,5160,29576,14,94615,30483,19,19,19,110,-,3.9708ns,-,-,-,-,55,-,-
BF,1,4438,,,,,,,,,,,,,,,,,,,,,
BF,1,4439,37651,14,2625,5496,29434,14,94816,30649,15,15,15,82,-,3.8908ns,-,-,-,-,33,-,-
BF,1,4440,36120,18,2395,5082,28526,14,91506,29485,18,18,18,103,-,3.8108ns,-,-,-,-,44,-,-
BF,1,4441,36469,18,1480,5088,29740,14,94063,29555,18,18,18,147,-,5.644ns,-,-,-,-,35,-,-
BF,1,4442,,,,,,,,,,,,,,,,,,,,,
BF,1,4443,37045,15,1799,5460,29638,14,94664,29873,16,16,16,134,-,5.644ns,-,-,-,-,32,-,-
BF,1,4444,36335,19,1480,5082,29615,14,94751,30406,19,19,19,144,-,5.584ns,-,-,-,-,36,-,-
